,tripId,deadline,inputs,action,reward
866,65,28,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 28, 'waypoint': 'left', 'left': None}",left,2.0
867,65,27,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",forward,2.0
868,65,26,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",forward,12.0
869,66,40,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 40, 'waypoint': 'forward', 'left': None}",,0.0
870,66,39,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 39, 'waypoint': 'forward', 'left': None}",,0.0
871,66,38,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 38, 'waypoint': 'forward', 'left': None}",,0.0
872,66,37,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 37, 'waypoint': 'forward', 'left': None}",,0.0
873,66,36,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 36, 'waypoint': 'forward', 'left': None}",forward,2.0
874,66,35,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 35, 'waypoint': 'forward', 'left': None}",,0.0
875,66,34,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 34, 'waypoint': 'forward', 'left': None}",,0.0
876,66,33,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 33, 'waypoint': 'forward', 'left': None}",,0.0
877,66,32,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 32, 'waypoint': 'forward', 'left': None}",,0.0
878,66,31,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 31, 'waypoint': 'forward', 'left': None}",,0.0
879,66,30,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 30, 'waypoint': 'forward', 'left': None}",forward,2.0
880,66,29,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 29, 'waypoint': 'forward', 'left': None}",forward,2.0
881,66,28,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",forward,2.0
882,66,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",,0.0
883,66,26,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",,0.0
884,66,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
885,66,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'left', 'left': None}",,0.0
886,66,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'left', 'left': None}",,0.0
887,66,22,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 22, 'waypoint': 'left', 'left': None}",,0.0
888,66,21,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 21, 'waypoint': 'left', 'left': None}",,0.0
889,66,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'left', 'left': None}",left,2.0
890,66,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",,0.0
891,66,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
892,66,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
893,66,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
894,66,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",forward,2.0
895,66,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",,0.0
896,66,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",,0.0
897,66,12,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",forward,12.0
898,67,20,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 20, 'waypoint': 'right', 'left': None}",right,2.0
899,67,19,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 19, 'waypoint': 'right', 'left': None}",right,2.0
900,67,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
901,67,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
902,67,16,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",forward,2.0
903,67,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",forward,2.0
904,67,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",,0.0
905,67,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",,0.0
906,67,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",,0.0
907,67,11,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 11, 'waypoint': 'forward', 'left': None}",,0.0
908,67,10,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 10, 'waypoint': 'forward', 'left': None}",forward,2.0
909,67,9,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 9, 'waypoint': 'right', 'left': None}",right,12.0
910,68,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'right', 'left': None}",right,2.0
911,68,19,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",forward,2.0
912,68,18,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 18, 'waypoint': 'right', 'left': None}",right,2.0
913,68,17,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",forward,12.0
914,69,30,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 30, 'waypoint': 'right', 'left': None}",right,2.0
915,69,29,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 29, 'waypoint': 'right', 'left': None}",right,2.0
916,69,28,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",,0.0
917,69,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",,0.0
918,69,26,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",,0.0
919,69,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
920,69,24,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",forward,2.0
921,69,23,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",forward,2.0
922,69,22,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",forward,12.0
923,70,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'left', 'left': None}",left,2.0
924,70,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",,0.0
925,70,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
926,70,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
927,70,16,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",forward,2.0
928,70,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",forward,2.0
929,70,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'right', 'left': None}",right,12.0
930,71,20,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",,0.0
931,71,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",,0.0
932,71,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
933,71,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
934,71,16,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",forward,2.0
935,71,15,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",,0.0
936,71,14,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",forward,2.0
937,71,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'left', 'left': None}",,0.0
938,71,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'left', 'left': None}",,0.0
939,71,11,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 11, 'waypoint': 'left', 'left': None}",left,2.0
940,71,10,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 10, 'waypoint': 'forward', 'left': None}",,0.0
941,71,9,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 9, 'waypoint': 'forward', 'left': None}",,0.0
942,71,8,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 8, 'waypoint': 'forward', 'left': None}",,0.0
943,71,7,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 7, 'waypoint': 'forward', 'left': None}",,0.0
944,71,6,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 6, 'waypoint': 'forward', 'left': None}",,0.0
945,71,5,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 5, 'waypoint': 'forward', 'left': None}",forward,12.0
946,72,35,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 35, 'waypoint': 'right', 'left': None}",right,2.0
947,72,34,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 34, 'waypoint': 'right', 'left': None}",right,2.0
948,72,33,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 33, 'waypoint': 'forward', 'left': None}",forward,2.0
949,72,32,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 32, 'waypoint': 'left', 'left': None}",left,2.0
950,72,31,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 31, 'waypoint': 'forward', 'left': None}",forward,2.0
951,72,30,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 30, 'waypoint': 'forward', 'left': None}",,0.0
952,72,29,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 29, 'waypoint': 'forward', 'left': None}",,0.0
953,72,28,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",,0.0
954,72,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",,0.0
955,72,26,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",,0.0
956,72,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
957,72,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",,0.0
958,72,23,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",forward,12.0
959,73,30,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 30, 'waypoint': 'left', 'left': None}",,0.0
960,73,29,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 29, 'waypoint': 'left', 'left': None}",,0.0
961,73,28,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 28, 'waypoint': 'left', 'left': None}",,0.0
962,73,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'left', 'left': None}",,0.0
963,73,26,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 26, 'waypoint': 'left', 'left': None}",,0.0
964,73,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'left', 'left': None}",left,2.0
965,73,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",,0.0
966,73,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",,0.0
967,73,22,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",forward,2.0
968,73,21,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 21, 'waypoint': 'left', 'left': None}",,0.0
969,73,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'left', 'left': None}",left,2.0
970,73,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",,0.0
971,73,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
972,73,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
973,73,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
974,73,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",forward,2.0
975,73,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",,0.0
976,73,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",,0.0
977,73,12,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",forward,2.0
978,73,11,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 11, 'waypoint': 'forward', 'left': None}",forward,12.0
979,74,20,"{'right': 'right', 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",forward,2.0
980,74,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",,0.0
981,74,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
982,74,17,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",forward,2.0
983,74,16,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",forward,2.0
984,74,15,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 15, 'waypoint': 'left', 'left': None}",,0.0
985,74,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'left', 'left': None}",,0.0
986,74,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'left', 'left': 'forward'}",,0.0
987,74,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'left', 'left': None}",,0.0
988,74,11,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 11, 'waypoint': 'left', 'left': None}",,0.0
989,74,10,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 10, 'waypoint': 'left', 'left': None}",left,12.0
990,75,20,"{'right': 'left', 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'right', 'left': None}",right,2.0
991,75,19,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",forward,2.0
992,75,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
993,75,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
994,75,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
995,75,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",forward,2.0
996,75,14,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",forward,12.0
997,76,50,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 50, 'waypoint': 'right', 'left': None}",right,2.0
998,76,49,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 49, 'waypoint': 'forward', 'left': None}",forward,2.0
999,76,48,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 48, 'waypoint': 'forward', 'left': None}",forward,2.0
1000,76,47,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 47, 'waypoint': 'forward', 'left': None}",forward,2.0
1001,76,46,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 46, 'waypoint': 'forward', 'left': None}",,0.0
1002,76,45,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 45, 'waypoint': 'forward', 'left': None}",forward,2.0
1003,76,44,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 44, 'waypoint': 'forward', 'left': None}",forward,2.0
1004,76,43,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 43, 'waypoint': 'left', 'left': None}",,0.0
1005,76,42,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 42, 'waypoint': 'left', 'left': None}",,0.0
1006,76,41,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 41, 'waypoint': 'left', 'left': None}",left,2.0
1007,76,40,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 40, 'waypoint': 'forward', 'left': None}",forward,2.0
1008,76,39,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 39, 'waypoint': 'forward', 'left': None}",,0.0
1009,76,38,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 38, 'waypoint': 'forward', 'left': None}",forward,2.0
1010,76,37,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 37, 'waypoint': 'forward', 'left': None}",,0.0
1011,76,36,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 36, 'waypoint': 'forward', 'left': None}",,0.0
1012,76,35,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 35, 'waypoint': 'forward', 'left': None}",,0.0
1013,76,34,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 34, 'waypoint': 'forward', 'left': None}",forward,12.0
1014,77,30,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 30, 'waypoint': 'left', 'left': None}",,0.0
1015,77,29,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 29, 'waypoint': 'left', 'left': None}",,0.0
1016,77,28,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 28, 'waypoint': 'left', 'left': None}",,0.0
1017,77,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'left', 'left': None}",,0.0
1018,77,26,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 26, 'waypoint': 'left', 'left': None}",left,2.0
1019,77,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
1020,77,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",,0.0
1021,77,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': 'right'}",,0.0
1022,77,22,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",forward,2.0
1023,77,21,"{'right': 'right', 'light': 'green', 'oncoming': None, 'deadline': 21, 'waypoint': 'right', 'left': None}",right,2.0
1024,77,20,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",,0.0
1025,77,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",,0.0
1026,77,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
1027,77,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
1028,77,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
1029,77,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",forward,2.0
1030,77,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",,0.0
1031,77,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",,0.0
1032,77,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",,0.0
1033,77,11,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 11, 'waypoint': 'forward', 'left': None}",,0.0
1034,77,10,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 10, 'waypoint': 'forward', 'left': None}",forward,12.0
1035,78,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'right', 'left': None}",right,2.0
1036,78,19,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 19, 'waypoint': 'right', 'left': None}",right,2.0
1037,78,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
1038,78,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
1039,78,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
1040,78,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",forward,2.0
1041,78,14,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 14, 'waypoint': 'right', 'left': None}",right,2.0
1042,78,13,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",forward,2.0
1043,78,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",,0.0
1044,78,11,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 11, 'waypoint': 'forward', 'left': None}",forward,12.0
1045,79,25,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 25, 'waypoint': 'left', 'left': None}",,0.0
1046,79,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'left', 'left': None}",,0.0
1047,79,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'left', 'left': None}",,0.0
1048,79,22,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 22, 'waypoint': 'left', 'left': None}",,0.0
1049,79,21,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 21, 'waypoint': 'left', 'left': None}",,0.0
1050,79,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'left', 'left': None}",left,2.0
1051,79,19,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 19, 'waypoint': 'right', 'left': None}",right,2.0
1052,79,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': 'left'}",,0.0
1053,79,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
1054,79,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
1055,79,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",forward,2.0
1056,79,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",,0.0
1057,79,13,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",forward,2.0
1058,79,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",,0.0
1059,79,11,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 11, 'waypoint': 'forward', 'left': None}",,0.0
1060,79,10,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 10, 'waypoint': 'forward', 'left': None}",,0.0
1061,79,9,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 9, 'waypoint': 'forward', 'left': None}",forward,12.0
1062,80,25,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",,0.0
1063,80,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",,0.0
1064,80,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",,0.0
1065,80,22,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",,0.0
1066,80,21,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 21, 'waypoint': 'forward', 'left': None}",,0.0
1067,80,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",forward,2.0
1068,80,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",,0.0
1069,80,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
1070,80,17,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",forward,2.0
1071,80,16,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",forward,2.0
1072,80,15,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",,0.0
1073,80,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",,0.0
1074,80,13,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",forward,2.0
1075,80,12,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 12, 'waypoint': 'left', 'left': None}",left,12.0
1076,81,25,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 25, 'waypoint': 'left', 'left': None}",,0.0
1077,81,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'left', 'left': None}",,0.0
1078,81,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'left', 'left': None}",,0.0
1079,81,22,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 22, 'waypoint': 'left', 'left': None}",left,2.0
1080,81,21,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 21, 'waypoint': 'forward', 'left': None}",forward,2.0
1081,81,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",forward,2.0
1082,81,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",,0.0
1083,81,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
